app,message_type,frequency_category,confidence,weeks_with_data,occurrence_rate,avg_gap_days,regularity_score,avg_volume,std_volume,min_volume,max_volume,cv_volume,total_occurrences
APP_11,MX7658,daily,1.0,104,1.0,7.0,1.0,577525.8076923077,158834.18148200712,93656,1293704,0.27502525318596716,104
APP_11,MX7912,irregular,0.7314269770390787,28,0.2692307692307692,25.40740740740741,0.26857302296092134,6979.214285714285,2927.1928819890477,1046,12427,0.41941581991266585,28
APP_11,MX7932,daily,1.0,104,1.0,7.0,1.0,14017200.48076923,3584769.6755493395,10043196,38387196,0.25574077223675523,104
APP_11,MX8123,daily,0.6638196176081401,97,0.9326923076923077,7.510416666666667,0.6638196176081401,60096.34020618557,16995.690519807795,17081,104166,0.2828074132550666,97
APP_11,MX8350,daily,1.0,104,1.0,7.0,1.0,18224515.057692308,5905291.902154942,13164141,53139587,0.324030125545777,104
APP_11,MX8668,daily,1.0,104,1.0,7.0,1.0,18609299.807692308,5677709.47971071,6160734,57171822,0.30510065066305087,104
APP_11,MX8749,daily,1.0,104,1.0,7.0,1.0,141657.35576923078,31892.81625253027,13879,273615,0.22514055891658588,104
APP_11,MX8886,daily,0.7838685521073667,100,0.9615384615384616,7.212121212121212,0.7838685521073667,21391.58,6899.912650432612,2636,41410,0.3225527357227756,100
APP_11,MX8962,irregular,0.703531884057954,53,0.5096153846153846,13.865384615384615,0.29646811594204603,44487.660377358494,19288.579794490575,11105,125984,0.4335714584871109,53
APP_11,MX9689,daily,1.0,104,1.0,7.0,1.0,15949715.759615384,4682256.552794625,2090740,41082410,0.2935636360774579,104
APP_12,CUSTOM_005,semi_annual,0.17858782673338747,58,0.5576923076923077,12.157894736842104,0.35717565346677493,13946.586206896553,4925.926172443256,2839,22546,0.3531994209455643,58
APP_12,CUSTOM_007,daily,0.7438659037228559,96,0.9230769230769231,7.589473684210526,0.7438659037228559,136882.3125,57773.13546254156,26838,430098,0.42206428578960165,96
APP_12,CUSTOM_009,biweekly,0.44836059228881575,24,0.23076923076923078,31.043478260869566,0.44836059228881575,5991.041666666667,2110.5344994251786,698,8687,0.35228172609245945,24
APP_12,CUSTOM_013,daily,1.0,104,1.0,7.0,1.0,11141583.057692308,2739515.6143151857,3921975,26559472,0.24588207978432516,104
APP_12,CUSTOM_024,daily,1.0,104,1.0,7.0,1.0,4496608.403846154,1176166.986553719,464477,12975125,0.2615675818129259,104
APP_12,CUSTOM_030,daily,1.0,104,1.0,7.0,1.0,369762.23076923075,92961.12669429986,225111,892287,0.25140784795923915,104
APP_12,CUSTOM_031,daily,1.0,104,1.0,7.0,1.0,2964766.778846154,688251.6384639605,891483,6269924,0.23214360177491547,104
APP_12,CUSTOM_032,irregular,1.0,21,0.20192307692307693,30.1,0.0,4172.857142857143,964.3448447478924,2748,6079,0.23109941503715323,21
APP_12,CUSTOM_036,insufficient_data,0.0,1,0.009615384615384616,0.0,0.0,1490.0,0.0,1490,1490,0.0,1
APP_12,CUSTOM_037,semi_annual,0.1737806288075448,56,0.5384615384615384,13.10909090909091,0.3475612576150896,39054.42857142857,16736.839370145153,4966,103395,0.42855163888864284,56
APP_12,CUSTOM_040,irregular,0.7262840673173163,46,0.4423076923076923,15.244444444444444,0.2737159326826837,28240.217391304348,8176.9010551543615,12614,45922,0.2895480917109431,46
APP_12,CUSTOM_044,daily,1.0,104,1.0,7.0,1.0,8694361.35576923,1743816.4297577804,1507441,20650788,0.20056866265406068,104
APP_12,CUSTOM_048,semi_annual,0.18216539063828768,45,0.4326923076923077,16.227272727272727,0.36433078127657537,30609.555555555555,12176.903685174844,5446,59352,0.39781380239494424,45
APP_12,CUSTOM_051,irregular,0.78689262291624,24,0.23076923076923078,30.434782608695652,0.21310737708376004,11651.625,6402.962268958669,4298,35404,0.549533843473221,24
APP_12,MT171,daily,1.0,104,1.0,7.0,1.0,7644039.759615385,1363397.2125517474,1316378,15769248,0.17836082168943973,104
APP_12,MT180,daily,1.0,104,1.0,7.0,1.0,6103483.403846154,1418947.08105118,737816,15099027,0.23248151705582099,104
APP_12,MT204,daily,1.0,104,1.0,7.0,1.0,13907600.10576923,3543585.301475001,9722694,38369252,0.2547948801033638,104
APP_12,MT242,daily,0.7906421490014774,99,0.9519230769230769,7.357142857142857,0.7906421490014774,171405.39393939395,55290.719971858096,27008,478414,0.32257281233172835,99
APP_12,MT267,daily,0.8633859487430069,102,0.9807692307692307,7.138613861386139,0.8633859487430069,159383.23529411765,46249.95236461277,14125,360195,0.29018078519529034,102
APP_12,MT333,daily,1.0,104,1.0,7.0,1.0,250013.1923076923,112804.72572053928,22836,982603,0.4511950936641376,104
APP_12,MT352,daily,1.0,104,1.0,7.0,1.0,13261272.326923076,3230037.659851422,3802685,34821806,0.24356921268359671,104
APP_12,MT373,daily,0.8107418573823502,100,0.9615384615384616,7.282828282828283,0.8107418573823502,72363.44,22925.882142382223,11900,123494,0.31681581393010366,100
APP_12,MT374,irregular,0.8540142040731813,24,0.23076923076923078,30.73913043478261,0.1459857959268187,2641.5416666666665,832.0980500701559,1253,4322,0.31500470371916245,24
APP_12,MT396,irregular,0.7304317709355955,16,0.15384615384615385,36.4,0.2695682290644045,3217.25,2044.6442691822947,409,9425,0.6355254547151433,16
APP_12,MT444,daily,1.0,104,1.0,7.0,1.0,138728.78846153847,46269.197292266006,59040,478400,0.333522679793991,104
APP_12,MT448,daily,1.0,104,1.0,7.0,1.0,18966923.076923076,5754927.8475897685,2151489,57747981,0.3034191589352597,104
APP_12,MT470,irregular,0.774840250159688,8,0.07692307692307693,83.0,0.22515974984031195,3792.875,1610.1001084948102,1946,7312,0.4245065045631112,8
APP_12,MT473,daily,0.7655242991548745,99,0.9519230769230769,7.285714285714286,0.7655242991548745,14946.060606060606,5866.166495238798,1720,44419,0.39248914144373775,99
APP_12,MT665,quarterly,0.3677095883552355,8,0.07692307692307693,64.0,0.4596369854440443,2803.625,1249.107174895333,1121,4263,0.44553289933401685,8
APP_12,MT670,daily,0.7665861110646348,100,0.9615384615384616,7.282828282828283,0.7665861110646348,59046.24,19560.491168741137,10779,178522,0.33127411955005326,100
APP_12,MT703,daily,1.0,104,1.0,7.0,1.0,195379.42307692306,61505.48802165986,33487,531379,0.3148002335816319,104
APP_12,MT733,daily,0.700284484651784,95,0.9134615384615384,7.670212765957447,0.700284484651784,31536.34736842105,8989.510067755782,3563,68482,0.2850523544384039,95
APP_12,MT814,daily,1.0,104,1.0,7.0,1.0,11993952.740384616,2332055.024964244,2758889,19881866,0.19443590244540693,104
APP_12,MT833,daily,1.0,104,1.0,7.0,1.0,2426515.2115384615,739471.6267974029,402563,7477073,0.30474633881588664,104
APP_12,MT881,daily,1.0,104,1.0,7.0,1.0,482475.66346153844,135740.04616209862,65018,1102962,0.2813407109246235,104
APP_12,MT925,daily,1.0,104,1.0,7.0,1.0,14386632.403846154,4331325.936220392,4062490,39073100,0.3010660045128035,104
APP_12,MX1053,daily,1.0,104,1.0,7.0,1.0,13567719.923076924,2940375.3419017317,4098532,35334308,0.216718458117678,104
APP_12,MX1771,daily,1.0,104,1.0,7.0,1.0,3790460.173076923,982651.6924193949,2309588,9264910,0.2592433761470505,104
APP_12,MX2612,daily,1.0,104,1.0,7.0,1.0,492110.85576923075,168065.79697417835,100899,1451797,0.3415201981502125,104
APP_12,MX2827,daily,1.0,104,1.0,7.0,1.0,1781070.5673076923,529717.3235635239,248774,5260073,0.2974151239634806,104
APP_12,MX2832,daily,1.0,104,1.0,7.0,1.0,9251172.048076924,1754567.7513614087,1951785,22597620,0.18965896885747976,104
APP_12,MX2876,daily,1.0,104,1.0,7.0,1.0,5069544.730769231,1468756.0205668632,712078,13756273,0.28972148359839023,104
APP_12,MX2982,daily,1.0,104,1.0,7.0,1.0,1384923.5288461538,439370.0843919349,258184,3919367,0.3172522346833079,104
APP_12,MX3103,semi_annual,0.15210732296759388,48,0.46153846153846156,15.340425531914894,0.30421464593518777,7490.0625,2335.9844677552437,713,12471,0.3118778338305246,48
APP_12,MX3646,daily,1.0,104,1.0,7.0,1.0,19910670.807692308,6253719.344712097,3329167,52518336,0.3140888323208091,104
APP_12,MX4116,irregular,1.0,20,0.19230769230769232,37.94736842105263,0.0,10948.95,3029.126977777591,4195,16405,0.27665912966792167,20
APP_12,MX4923,daily,1.0,104,1.0,7.0,1.0,3261680.0673076925,955398.446860848,455635,8171755,0.29291605158855083,104
APP_12,MX4981,daily,1.0,104,1.0,7.0,1.0,529827.0384615385,169241.6253850668,66458,1523666,0.3194280644424916,104
APP_12,MX5119,irregular,0.8966167345234255,47,0.4519230769230769,15.521739130434783,0.1033832654765745,35590.765957446805,11670.457574964825,7742,73704,0.32790689553909325,47
APP_12,MX5889,daily,0.7906421490014774,99,0.9519230769230769,7.357142857142857,0.7906421490014774,26207.565656565657,7517.642993989749,4667,44899,0.28685010628243485,99
APP_12,MX6573,daily,1.0,104,1.0,7.0,1.0,400130.375,138377.900474722,51346,1020380,0.34583203155901876,104
APP_12,MX6947,irregular,0.7918753139728891,47,0.4519230769230769,15.521739130434783,0.20812468602711087,16484.659574468085,7914.863516186186,1272,54136,0.48013509047192904,47
APP_12,MX7658,semi_annual,0.18093300902332643,56,0.5384615384615384,12.854545454545455,0.36186601804665286,43642.482142857145,18367.66044184245,5264,114824,0.4208665396646932,56
APP_12,MX7930,daily,1.0,104,1.0,7.0,1.0,8678243.461538462,1685135.8648481998,1546014,18680260,0.19417937193357585,104
APP_12,MX8350,irregular,0.8874119674649424,9,0.08653846153846154,70.0,0.11258803253505756,4235.111111111111,2669.716357986137,18,7757,0.6303769341451158,9
APP_12,MX8956,daily,1.0,104,1.0,7.0,1.0,487928.1153846154,116682.45559615306,78387,996886,0.2391386188192428,104
APP_12,MX9317,daily,0.7731393894068365,98,0.9423076923076923,7.43298969072165,0.7731393894068365,51893.5918367347,23444.15529392449,3009,184765,0.4517736094985185,98
APP_12,MX9689,daily,1.0,104,1.0,7.0,1.0,16830772.778846152,2950519.4528823583,3188884,33711846,0.17530504936711727,104
APP_12,MX9786,daily,1.0,104,1.0,7.0,1.0,326366.6346153846,107171.08596126332,33498,928024,0.32837635528387243,104
APP_12,MX9797,daily,1.0,104,1.0,7.0,1.0,4331898.855769231,1567683.1744356826,923148,12260355,0.3618928388292906,104
APP_12,MX9835,daily,1.0,104,1.0,7.0,1.0,9288402.192307692,3100296.1629168033,3642922,29192825,0.33378142965044655,104
APP_13,CUSTOM_009,irregular,0.7536577472566709,33,0.3173076923076923,21.875,0.2463422527433291,1601.0,790.4609318925793,140,4791,0.49372950149442807,33
APP_13,CUSTOM_022,daily,1.0,104,1.0,7.0,1.0,246595.86538461538,88303.73624010848,42510,712090,0.3580909035209541,104
APP_13,CUSTOM_024,monthly,0.3341131850740148,28,0.2692307692307692,25.14814814814815,0.3341131850740148,8231.607142857143,4363.865024586132,1840,24910,0.530135239553167,28
APP_13,CUSTOM_026,daily,1.0,104,1.0,7.0,1.0,15723889.85576923,4361084.78740556,1707655,37709910,0.2773540661635607,104
APP_13,CUSTOM_030,daily,1.0,104,1.0,7.0,1.0,18973379.298076924,5607037.866896393,5920381,54873707,0.2955213079762076,104
APP_13,CUSTOM_032,daily,1.0,104,1.0,7.0,1.0,4544377.528846154,1365899.1247959158,673881,12535862,0.30056902537820757,104
APP_13,CUSTOM_036,daily,0.7110121152206366,96,0.9230769230769231,7.589473684210526,0.7110121152206366,127285.98958333333,49646.76981068665,29712,428405,0.39004111900456434,96
APP_13,CUSTOM_037,daily,0.7110121152206366,96,0.9230769230769231,7.589473684210526,0.7110121152206366,185931.30208333334,50956.2984766358,33267,323880,0.2740598162099541,96
APP_13,CUSTOM_039,daily,1.0,104,1.0,7.0,1.0,20227801.08653846,4734449.4054595325,2299686,45943779,0.2340565534140186,104
APP_13,CUSTOM_051,daily,1.0,104,1.0,7.0,1.0,2804882.653846154,563315.848763967,305314,3919761,0.2008340163505694,104
APP_13,CUSTOM_055,daily,1.0,104,1.0,7.0,1.0,10181562.586538462,1007002.3674756049,7867690,12225711,0.09890450104456575,104
APP_13,MT173,irregular,0.738099224498773,50,0.4807692307692308,14.571428571428571,0.26190077550122703,38667.92,13222.089833063455,3025,62335,0.34193951557423974,50
APP_13,MT195,daily,1.0,104,1.0,7.0,1.0,14743827.39423077,4771880.554615214,3516273,40381646,0.3236527685126347,104
APP_13,MT199,daily,0.7731393894068365,98,0.9423076923076923,7.43298969072165,0.7731393894068365,159849.70408163266,48750.75943274704,53820,440567,0.3049787280672776,98
APP_13,MT227,semi_annual,0.18239228033480265,50,0.4807692307692308,14.571428571428571,0.3647845606696053,12832.66,4131.329595227183,1716,20159,0.32193867796911807,50
APP_13,MT263,daily,0.7358937765294089,98,0.9423076923076923,7.43298969072165,0.7358937765294089,172218.193877551,55097.9493989805,34615,468651,0.3199310604671405,98
APP_13,MT266,daily,1.0,104,1.0,7.0,1.0,17422531.576923076,4543701.749816499,2282945,47647077,0.26079457682457785,104
APP_13,MT317,daily,1.0,104,1.0,7.0,1.0,144906.14423076922,50546.71912095442,20423,491291,0.348823850011885,104
APP_13,MT334,daily,1.0,104,1.0,7.0,1.0,778164.1442307692,201876.51442958592,184868,1869465,0.2594266465838578,104
APP_13,MT374,daily,1.0,104,1.0,7.0,1.0,5700472.163461538,2121495.6751796375,1157345,17229188,0.37216139546787763,104
APP_13,MT384,daily,1.0,104,1.0,7.0,1.0,6353732.836538462,1980288.1234757623,1891642,18299939,0.3116731808564099,104
APP_13,MT463,irregular,0.9056748387695481,20,0.19230769230769232,33.1578947368421,0.09432516123045187,2358.3,783.1180690036464,988,4201,0.3320688924240539,20
APP_13,MT467,daily,1.0,104,1.0,7.0,1.0,1152569.7403846155,428479.22708083334,138147,3668748,0.37175991358045607,104
APP_13,MT473,daily,1.0,104,1.0,7.0,1.0,16100230.01923077,3403400.4779888103,5017225,37051830,0.2113883139510212,104
APP_13,MT505,daily,1.0,104,1.0,7.0,1.0,2031010.2115384615,698794.0772171324,360577,6013404,0.34406231600766096,104
APP_13,MT532,daily,0.700284484651784,95,0.9134615384615384,7.670212765957447,0.700284484651784,166178.62105263158,42765.787905306526,36605,320057,0.2573483137266007,95
APP_13,MT559,semi_annual,0.19012783079844886,51,0.49038461538461536,14.28,0.3802556615968977,26178.039215686276,9874.001119916344,8826,61197,0.37718642861531404,51
APP_13,MT564,daily,1.0,104,1.0,7.0,1.0,4380349.365384615,1130113.1782880374,517219,10166174,0.2579961286235917,104
APP_13,MT617,daily,1.0,104,1.0,7.0,1.0,2245772.3365384615,790581.5820674554,259693,6964867,0.3520310448235481,104
APP_13,MT674,daily,1.0,104,1.0,7.0,1.0,10532783.836538462,2402475.708599429,4871776,30161674,0.22809503602126413,104
APP_13,MT716,daily,1.0,104,1.0,7.0,1.0,1070949.9134615385,362927.41916582646,431475,3057419,0.3388836532912801,104
APP_13,MT723,irregular,0.7874007874011811,31,0.2980769230769231,23.333333333333332,0.21259921259881887,4219.129032258064,1910.5751328302651,2038,12653,0.4528363835812178,31
APP_13,MT743,daily,1.0,104,1.0,7.0,1.0,98658.25961538461,30577.431037385424,26212,266303,0.3099328039698891,104
APP_13,MT786,daily,1.0,104,1.0,7.0,1.0,458340.8076923077,138579.43762292474,208630,1325831,0.30235020599770723,104
APP_13,MT792,daily,1.0,104,1.0,7.0,1.0,853270.8846153846,199191.60560168946,76516,1747341,0.23344474678926364,104
APP_13,MT854,daily,1.0,104,1.0,7.0,1.0,15083969.057692308,3866544.543536562,2204935,41418154,0.2563346907400845,104
APP_13,MT862,daily,1.0,104,1.0,7.0,1.0,342842.92307692306,90416.45566974353,53998,515098,0.26372560022029956,104
APP_13,MT949,daily,0.8107418573823502,100,0.9615384615384616,7.282828282828283,0.8107418573823502,81736.05,25373.173800837376,24278,230614,0.3104281868384559,100
APP_13,MX1188,daily,1.0,104,1.0,7.0,1.0,314631.5673076923,84345.6080119132,59402,657070,0.2680773856662254,104
APP_13,MX1514,daily,0.8633859487430069,102,0.9807692307692307,7.138613861386139,0.8633859487430069,141457.42156862744,59984.5029026593,25560,479188,0.42404634721521545,102
APP_13,MX1771,semi_annual,0.19450124606111996,48,0.46153846153846156,15.191489361702128,0.3890024921222399,7164.229166666667,2940.772611347111,871,20725,0.41047997529584573,48
APP_13,MX1828,semi_annual,0.15241226912731948,57,0.5480769230769231,12.875,0.30482453825463895,41750.10526315789,16256.33003801009,11281,123936,0.38937219284942454,57
APP_13,MX1887,daily,1.0,104,1.0,7.0,1.0,4213782.144230769,1097795.361651149,553863,11239433,0.2605249450672664,104
APP_13,MX1964,daily,0.8343813387453206,101,0.9711538461538461,7.21,0.8343813387453206,204475.52475247523,83532.21131112606,25724,597015,0.4085193639299604,101
APP_13,MX2290,daily,1.0,104,1.0,7.0,1.0,334949.0673076923,108177.90908252307,63111,838362,0.32296823499779514,104
APP_13,MX2403,daily,1.0,104,1.0,7.0,1.0,7827870.192307692,1890692.7117898026,3253584,20734278,0.24153347786065135,104
APP_13,MX2604,daily,1.0,104,1.0,7.0,1.0,20584791.701923076,6201932.003619325,2237782,56827549,0.3012870906553758,104
APP_13,MX2832,daily,1.0,104,1.0,7.0,1.0,4732478.269230769,1155116.1208493386,2015213,13619208,0.2440827099745129,104
APP_13,MX2876,daily,1.0,104,1.0,7.0,1.0,3299806.9423076925,1161545.8261706254,574312,9503151,0.3520041767529309,104
APP_13,MX3504,daily,1.0,104,1.0,7.0,1.0,79460.09615384616,26650.903924098406,42016,280588,0.33539984487935215,104
APP_13,MX3621,irregular,0.7768516861499705,56,0.5384615384615384,12.472727272727273,0.22314831385002953,20185.375,5545.708976839983,8785,34791,0.2747389620871538,56
APP_13,MX3927,daily,0.8343813387453206,101,0.9711538461538461,7.21,0.8343813387453206,132146.10891089108,48479.004746650506,42340,390471,0.3668591163689952,101
APP_13,MX4295,daily,1.0,104,1.0,7.0,1.0,16207413.990384616,5050102.142387197,1641675,50591225,0.31159209886187117,104
APP_13,MX4872,daily,1.0,104,1.0,7.0,1.0,12777114.461538462,2254036.827257453,9473859,24305751,0.17641203998309096,104
APP_13,MX5061,daily,1.0,104,1.0,7.0,1.0,17526720.78846154,6082952.919054758,2987041,48640644,0.34706737172759555,104
APP_13,MX5073,daily,0.7906421490014774,99,0.9519230769230769,7.357142857142857,0.7906421490014774,34877.85858585859,15622.147149344086,3167,106242,0.44791015798424527,99
APP_13,MX5315,irregular,0.8237223552378061,7,0.0673076923076923,105.0,0.17627764476219387,749.4285714285714,292.41646286606715,224,1076,0.3901859016512524,7
APP_13,MX5562,daily,1.0,104,1.0,7.0,1.0,10406820.240384616,2909870.402371012,1991589,28044087,0.27961186367753277,104
APP_13,MX5673,daily,1.0,104,1.0,7.0,1.0,150385.91346153847,43428.42234645563,15414,315572,0.2887798554188557,104
APP_13,MX6038,irregular,0.7948584779695061,42,0.40384615384615385,17.073170731707318,0.20514152203049385,28810.428571428572,9232.084862671303,6322,52612,0.32044246894080575,42
APP_13,MX6559,daily,1.0,104,1.0,7.0,1.0,3764960.6826923075,906891.5804115458,1763160,9211105,0.24087677318399817,104
APP_13,MX6573,daily,1.0,104,1.0,7.0,1.0,331552.01923076925,98887.27037428302,44216,703233,0.2982556722281784,104
APP_13,MX6947,daily,1.0,104,1.0,7.0,1.0,312157.875,70929.825453332,52885,505844,0.2272242065119517,104
APP_13,MX7118,daily,1.0,104,1.0,7.0,1.0,838356.9423076923,187275.2370695555,102432,2002034,0.22338365392914236,104
APP_13,MX7304,semi_annual,0.16276981683575908,50,0.4807692307692308,14.714285714285714,0.32553963367151817,21033.44,8224.848896265512,0,49632,0.39103679171193645,50
APP_13,MX7543,daily,0.7897293079458116,98,0.9423076923076923,7.360824742268041,0.7897293079458116,88044.4387755102,24133.68456990604,25792,145786,0.27410799484383663,98
APP_13,MX8019,daily,1.0,104,1.0,7.0,1.0,2980737.3173076925,811093.3071546946,934460,7791274,0.2721116357503461,104
APP_13,MX8062,daily,1.0,104,1.0,7.0,1.0,2782883.125,605150.1952643767,352220,4816718,0.21745440540711775,104
APP_13,MX8123,daily,1.0,104,1.0,7.0,1.0,3503506.326923077,658568.9611895898,722270,5254084,0.18797424629398973,104
APP_13,MX8397,irregular,1.0,20,0.19230769230769232,32.05263157894737,0.0,10349.4,4394.712202181162,364,18482,0.4246344910991132,20
APP_13,MX9423,daily,0.7576702140903168,97,0.9326923076923077,7.510416666666667,0.7576702140903168,126187.69072164949,45051.35967085796,30118,429440,0.3570186554109646,97
APP_13,MX9669,daily,1.0,104,1.0,7.0,1.0,401943.2403846154,96968.4710747118,43946,924291,0.24124916488687223,104
APP_13,MX9834,daily,1.0,104,1.0,7.0,1.0,1660047.3846153845,550279.8141284282,456441,5174028,0.3314844017274376,104
APP_13,MX9837,irregular,0.7054737379414127,50,0.4807692307692308,14.571428571428571,0.29452626205858734,49192.14,15603.412912577813,8162,81521,0.3171932124233224,50
APP_14,CUSTOM_011,daily,1.0,104,1.0,7.0,1.0,3975633.028846154,1193552.1003077845,1743296,11761236,0.30021686902379635,104
APP_14,CUSTOM_016,daily,1.0,104,1.0,7.0,1.0,317190.1346153846,76638.80789356829,104242,587520,0.2416178800343152,104
APP_14,CUSTOM_051,semi_annual,0.23367862873145612,5,0.04807692307692308,136.5,0.33382661247350875,1521.8,1272.0085534303612,322,3876,0.8358579007953484,5
APP_14,CUSTOM_053,daily,1.0,104,1.0,7.0,1.0,3429395.4326923075,884027.3047793587,464009,8630992,0.2577793439484864,104
APP_14,MT106,daily,1.0,104,1.0,7.0,1.0,179512.74038461538,42219.410486946545,73715,381074,0.23518893643141575,104
APP_14,MT132,irregular,0.7213875518748573,43,0.41346153846153844,16.666666666666668,0.27861244812514274,35095.0,14749.539497738526,2631,68083,0.4202746686917944,43
APP_14,MT204,daily,1.0,104,1.0,7.0,1.0,16123351.990384616,5232865.483484998,1923786,49537415,0.32455195958047,104
APP_14,MT303,daily,1.0,104,1.0,7.0,1.0,3955606.480769231,1158696.9174756596,582997,10288736,0.292925224768651,104
APP_14,MT317,daily,1.0,104,1.0,7.0,1.0,17061458.605769232,3058909.789363849,5389283,41142107,0.179287706874575,104
APP_14,MT334,semi_annual,0.1737404215965453,46,0.4423076923076923,14.933333333333334,0.3474808431930906,21157.543478260868,10410.731534056413,5518,73832,0.49205766939594475,46
APP_14,MT396,irregular,0.8477912478906585,45,0.4326923076923077,15.272727272727273,0.15220875210934148,28559.977777777778,9629.696149559419,3237,46005,0.337174497280323,45
APP_14,MT423,daily,0.8633859487430069,102,0.9807692307692307,7.138613861386139,0.8633859487430069,133485.21568627452,39520.23468579288,23798,279984,0.2960645078379006,102
APP_14,MT470,daily,0.8336219338384594,100,0.9615384615384616,7.212121212121212,0.8336219338384594,144140.37,57980.110345299436,0,512401,0.4022475476183351,100
APP_14,MT529,daily,1.0,104,1.0,7.0,1.0,9607559.634615384,1527118.5403135493,2146577,11851833,0.15894968112520946,104
APP_14,MT649,daily,1.0,104,1.0,7.0,1.0,73238.09615384616,14798.334098367568,12225,104129,0.20205787527957772,104
APP_14,MT665,insufficient_data,0.0,1,0.009615384615384616,0.0,0.0,2298.0,0.0,2298,2298,0.0,1
APP_14,MT691,daily,1.0,104,1.0,7.0,1.0,14556029.173076924,3153801.204749307,1853706,32658489,0.21666631519141435,104
APP_14,MT750,daily,1.0,104,1.0,7.0,1.0,9796176.403846154,2861904.6018060464,1385682,25292110,0.2921450659751708,104
APP_14,MT891,daily,1.0,104,1.0,7.0,1.0,510815.01923076925,193637.78810786732,149905,1516724,0.3790761446275882,104
APP_14,MT924,daily,1.0,104,1.0,7.0,1.0,127908.50961538461,34446.33230420107,47557,354626,0.2693044615075237,104
APP_14,MT967,daily,0.9024283920279526,103,0.9903846153846154,7.068627450980392,0.9024283920279526,105517.98058252427,39305.138558544975,21667,290756,0.3724970696136942,103
APP_14,MX1117,irregular,1.0,7,0.0673076923076923,98.0,0.0,3847.8571428571427,1406.6480348251837,1904,5969,0.36556659527663954,7
APP_14,MX1319,irregular,0.8126656437216,19,0.18269230769230768,39.27777777777778,0.1873343562784,5547.263157894737,2005.499513629703,2299,9550,0.3615295428657504,19
APP_14,MX1514,irregular,0.8492232510230956,21,0.20192307692307693,36.05,0.1507767489769044,7431.380952380952,2894.815389725149,1888,12785,0.3895393612943062,21
APP_14,MX2040,daily,1.0,104,1.0,7.0,1.0,3703491.778846154,675536.7102088154,463304,4861997,0.18240534893782945,104
APP_14,MX2403,daily,1.0,104,1.0,7.0,1.0,489868.6538461539,110774.91404860727,152273,1048404,0.2261318685710329,104
APP_14,MX2827,semi_annual,0.1982471792636883,42,0.40384615384615385,17.585365853658537,0.3964943585273766,33383.76190476191,15945.669565612214,3463,93298,0.47764747457468837,42
APP_14,MX3504,daily,1.0,104,1.0,7.0,1.0,14861712.096153846,3877827.8265237696,10006065,38859918,0.2609273952714598,104
APP_14,MX4770,daily,1.0,104,1.0,7.0,1.0,4446766.75,1277367.6447760474,500632,10237049,0.28725762258073184,104
APP_14,MX5061,daily,0.9024283920279526,103,0.9903846153846154,7.068627450980392,0.9024283920279526,128413.38834951456,42527.76838045937,21835,318963,0.3311786171758635,103
APP_14,MX5342,daily,1.0,104,1.0,7.0,1.0,574055.7307692308,193304.1954168964,47648,1474593,0.3367341967963112,104
APP_14,MX6413,daily,0.7503891236469429,99,0.9519230769230769,7.357142857142857,0.7503891236469429,111054.9191919192,34636.11760869816,13991,199856,0.31188278610911296,99
APP_14,MX6559,semi_annual,0.2641509433962264,3,0.028846153846153848,185.5,0.37735849056603776,778.3333333333334,333.24898932913345,488,1245,0.4281571597376447,3
APP_14,MX6930,daily,1.0,104,1.0,7.0,1.0,91710.95192307692,38043.52648747823,9074,363916,0.4148198845366631,104
APP_14,MX7126,daily,0.8336219338384594,100,0.9615384615384616,7.212121212121212,0.8336219338384594,45143.95,17612.763044664516,10025,141946,0.3901466983873701,100
APP_14,MX7932,daily,1.0,104,1.0,7.0,1.0,409314.70192307694,110878.90459553333,121610,728331,0.2708891326761357,104
APP_14,MX8123,daily,1.0,104,1.0,7.0,1.0,452264.17307692306,161524.5388223056,42182,1331660,0.3571464388244452,104
APP_14,MX8744,irregular,0.735625116097655,51,0.49038461538461536,14.42,0.264374883902345,19452.823529411766,10036.463344179274,3298,60657,0.5159386414524662,51
APP_14,MX8886,daily,1.0,104,1.0,7.0,1.0,3514933.298076923,1116400.8071573465,836521,10570868,0.3176164986596325,104
APP_14,MX9669,daily,1.0,104,1.0,7.0,1.0,1429295.9615384615,336231.32176821143,186872,3895656,0.2352426165161061,104
APP_14,MX9727,daily,1.0,104,1.0,7.0,1.0,219562.54807692306,49255.51264362346,42042,350363,0.22433476508191616,104
APP_15,CUSTOM_006,daily,1.0,104,1.0,7.0,1.0,383807.5288461539,97319.1612961383,65723,558763,0.25356240819118453,104
APP_15,CUSTOM_014,daily,1.0,104,1.0,7.0,1.0,153488.90384615384,51837.93979326324,31394,495760,0.3377308619339795,104
APP_15,CUSTOM_018,daily,0.7906421490014774,99,0.9519230769230769,7.357142857142857,0.7906421490014774,155938.05050505052,67370.07462124557,39615,471397,0.43203101746525674,99
APP_15,CUSTOM_023,irregular,1.0,8,0.07692307692307693,88.0,0.0,5037.375,1599.951400629094,3301,7900,0.3176160997799636,8
APP_15,CUSTOM_036,daily,1.0,104,1.0,7.0,1.0,4550518.461538462,1652683.3654923597,751967,15589809,0.3631857291561481,104
APP_15,CUSTOM_040,daily,1.0,104,1.0,7.0,1.0,486974.35576923075,174051.6606760607,57874,1303001,0.3574144277086758,104
APP_15,CUSTOM_049,daily,1.0,104,1.0,7.0,1.0,2919025.9134615385,853779.7682238591,256439,9154343,0.2924879029975452,104
